Persona,Hogar,Sexo,Edad,ActividadHogar,EstadoCivil,NivelInstruccion,ViaAccesoPrincipal,TenenciaVivienda,TipoAlumbrado,TipoVivienda,TieneVehiculo,NumeroVehiculos,TieneMoto,NumeroMotos,AbastecimientoSuper,AbastecimientoDiesel,AbastecimientoEco,AbastecimientoExtra,AbastecimientoElectricidad,AbastecimientoGas,GastoSuper,GastoDiesel,GastoEco,GastoExtra,GastoElectricidad,GastoGas,ValorMnsualArriendo,IncluyeServicioAgua,IncluyeServicioLuz,CantidadDeCuartos,CuartoDormitorios,CuartoNegocio,CuartoCocina,ParentescoPropietario,Basura,TipoCocina,Vivienda,MaterialPiso,MaterialParedes,MaterialTecho,EstadoParedes,EstadoTecho,EstadoParedes,MedidorDeAgua,ObtieneJuntaAgua,MedioRecibeAgua,MedioObtieneAgua,ServicioDucha,TipoDeServicioHigienico,NoTieneServicioHigienico,TipoInsatalacionSanitaria,UnidadMuestreo,Ciudad,Conglomeracion,Estrato,Area,FactorExpansion,Periodo,Mes
0101500126010420310703,01015001260104203103,1,1,12,6,1,1,4,1,4,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,200,3,3,2,1,0,1,2,1,1,0101500126010420303,2,1,2,2,2,1," "," ",1,1,1,1,4,5,010150012601,10150,012601,2711,1,163.415871505926,202303,03
0101500126010420410103,01015001260104204103,2,43,12,6,6,1,5,1,3,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,150,3,3,1,0,0,1,2,2,1,0101500126010420403,4,1,1,1,1,1," "," ",1,1,1,1,4,5,010150012601,10150,012601,2711,1,163.415871505926,202303,03
0101500126010420410203,01015001260104204103,2,13,12,6,5,1,5,1,3,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,150,3,3,1,0,0,1,2,2,1,0101500126010420403,4,1,1,1,1,1," "," ",1,1,1,1,4,5,010150012601,10150,012601,2711,1,163.415871505926,202303,03
0101500126010420510103,01015001260104205103,2,60,12,3,4,1,4,1,1,1,1,2,0,2,2,1,2,2,2,0,0,70,0,0,0,300,3,3,5,4,0,1,2,2,1,0101500126010420503,1,1,2,1,1,1," "," ",1,1,1,1,4,5,010150012601,10150,012601,2711,1,163.415871505926,202303,03
0101500126010420510203,01015001260104205103,1,37,12,6,9,1,4,1,1,1,1,2,0,2,2,1,2,2,2,0,0,70,0,0,0,300,3,3,5,4,0,1,2,2,1,0101500126010420503,1,1,2,1,1,1," "," ",1,1,1,1,4,5,010150012601,10150,012601,2711,1,163.415871505926,202303,03
0101500126010420510303,01015001260104205103,1,26,12,6,9,1,4,1,1,1,1,2,0,2,2,1,2,2,2,0,0,70,0,0,0,300,3,3,5,4,0,1,2,2,1,0101500126010420503,1,1,2,1,1,1," "," ",1,1,1,1,4,5,010150012601,10150,012601,2711,1,163.415871505926,202303,03
0101500126010420610103,01015001260104206103,2,38,12,6,4,1,1,1,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,200,2,2,5,4,0,1,2,2,1,0101500126010420603,2,1,3,2,2,1," "," ",1,1,1,1,4,5,010150012601,10150,012601,2711,1,163.415871505926,202303,03
0101500126010420610203,01015001260104206103,2,22,12,6,7,1,1,1,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,200,2,2,5,4,0,1,2,2,1,0101500126010420603,2,1,3,2,2,1," "," ",1,1,1,1,4,5,010150012601,10150,012601,2711,1,163.415871505926,202303,03
0101500126010420610303,01015001260104206103,1,19,12,6,5,1,1,1,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,200,2,2,5,4,0,1,2,2,1,0101500126010420603,2,1,3,2,2,1," "," ",1,1,1,1,4,5,010150012601,10150,012601,2711,1,163.415871505926,202303,03
0101500126010420610403,01015001260104206103,2,18,12,6,5,1,1,1,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,200,2,2,5,4,0,1,2,2,1,0101500126010420603,2,1,3,2,2,1," "," ",1,1,1,1,4,5,010150012601,10150,012601,2711,1,163.415871505926,202303,03
0101500126010420610503,01015001260104206103,1,15,12,6,5,1,1,1,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,200,2,2,5,4,0,1,2,2,1,0101500126010420603,2,1,3,2,2,1," "," ",1,1,1,1,4,5,010150012601,10150,012601,2711,1,163.415871505926,202303,03
0101500126010420610603,01015001260104206103,1,14,12,6,5,1,1,1,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,200,2,2,5,4,0,1,2,2,1,0101500126010420603,2,1,3,2,2,1," "," ",1,1,1,1,4,5,010150012601,10150,012601,2711,1,163.415871505926,202303,03
0101500126010420610703,01015001260104206103,2,8,12,6,5,1,1,1,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,200,2,2,5,4,0,1,2,2,1,0101500126010420603,2,1,3,2,2,1," "," ",1,1,1,1,4,5,010150012601,10150,012601,2711,1,163.415871505926,202303,03
0101500126010420610803,01015001260104206103,2,8,12,6,5,1,1,1,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,200,2,2,5,4,0,1,2,2,1,0101500126010420603,2,1,3,2,2,1," "," ",1,1,1,1,4,5,010150012601,10150,012601,2711,1,163.415871505926,202303,03
0101500126010420610903,01015001260104206103,2,3,12,6,1,1,1,1,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,200,2,2,5,4,0,1,2,2,1,0101500126010420603,2,1,3,2,2,1," "," ",1,1,1,1,4,5,010150012601,10150,012601,2711,1,163.415871505926,202303,03
0101500126010420710103,01015001260104207103,2,28,12,1,6,1,5,1,2,1,2,2,0,2,2,1,2,2,2,0,0,90,0,0,0,200,3,3,3,2,0,1,2,2,1,0101500126010420703,1,1,1,1,1,3," "," ",1,1,1,1,4,5,010150012601,10150,012601,2711,1,163.415871505926,202303,03
0101500126010420710203,01015001260104207103,1,28,12,1,9,1,5,1,2,1,2,2,0,2,2,1,2,2,2,0,0,90,0,0,0,200,3,3,3,2,0,1,2,2,1,0101500126010420703,1,1,1,1,1,3," "," ",1,1,1,1,4,5,010150012601,10150,012601,2711,1,163.415871505926,202303,03
0101500126010420710303,01015001260104207103,1,5,12,6,5,1,5,1,2,1,2,2,0,2,2,1,2,2,2,0,0,90,0,0,0,200,3,3,3,2,0,1,2,2,1,0101500126010420703,1,1,1,1,1,3," "," ",1,1,1,1,4,5,010150012601,10150,012601,2711,1,163.415871505926,202303,03
0101500126010420710403,01015001260104207103,1,0,12,6,1,1,5,1,2,1,2,2,0,2,2,1,2,2,2,0,0,90,0,0,0,200,3,3,3,2,0,1,2,2,1,0101500126010420703,1,1,1,1,1,3," "," ",1,1,1,1,4,5,010150012601,10150,012601,2711,1,163.415871505926,202303,03
0101500127020320110102,01015001270203201102,2,47,12,1,9,1,5,1,2,1,1,2,0,2,2,1,2,2,2,0,0,60,0,0,0,200,3,3,4,3,0,1,2,2,1,0101500127020320102,1,1,6,1,1,1," "," ",1,1,1,1,4,5,010150012702,10150,012702,2713,1,72.9927611483555,202302,02
0101500127020320110202,01015001270203201102,1,47,12,1,6,1,5,1,2,1,1,2,0,2,2,1,2,2,2,0,0,60,0,0,0,200,3,3,4,3,0,1,2,2,1,0101500127020320102,1,1,6,1,1,1," "," ",1,1,1,1,4,5,010150012702,10150,012702,2713,1,72.9927611483555,202302,02
0101500127020320110302,01015001270203201102,2,25,12,6,9,1,5,1,2,1,1,2,0,2,2,1,2,2,2,0,0,60,0,0,0,200,3,3,4,3,0,1,2,2,1,0101500127020320102,1,1,6,1,1,1," "," ",1,1,1,1,4,5,010150012702,10150,012702,2713,1,72.9927611483555,202302,02
0101500127020320110402,01015001270203201102,2,24,12,6,9,1,5,1,2,1,1,2,0,2,2,1,2,2,2,0,0,60,0,0,0,200,3,3,4,3,0,1,2,2,1,0101500127020320102,1,1,6,1,1,1," "," ",1,1,1,1,4,5,010150012702,10150,012702,2713,1,72.9927611483555,202302,02
0101500127020320110502,01015001270203201102,2,6,12,6,5,1,5,1,2,1,1,2,0,2,2,1,2,2,2,0,0,60,0,0,0,200,3,3,4,3,0,1,2,2,1,0101500127020320102,1,1,6,1,1,1," "," ",1,1,1,1,4,5,010150012702,10150,012702,2713,1,72.9927611483555,202302,02
0101500127020320210102,01015001270203202102,1,42,12,1,9,1,1,1,1,1,2,2,0,2,2,1,2,2,2,0,0,80,0,0,0,420,2,2,4,3,0,1,2,2,1,0101500127020320202,1,1,2,1,1,1," "," ",1,1,1,1,4,5,010150012702,10150,012702,2713,1,72.9927611483555,202302,02
0101500127020320210202,01015001270203202102,2,42,12,1,9,1,1,1,1,1,2,2,0,2,2,1,2,2,2,0,0,80,0,0,0,420,2,2,4,3,0,1,2,2,1,0101500127020320202,1,1,2,1,1,1," "," ",1,1,1,1,4,5,010150012702,10150,012702,2713,1,72.9927611483555,202302,02
0101500127020320210302,01015001270203202102,2,7,12,6,5,1,1,1,1,1,2,2,0,2,2,1,2,2,2,0,0,80,0,0,0,420,2,2,4,3,0,1,2,2,1,0101500127020320202,1,1,2,1,1,1," "," ",1,1,1,1,4,5,010150012702,10150,012702,2713,1,72.9927611483555,202302,02
0101500127020320210402,01015001270203202102,1,5,12,6,5,1,1,1,1,1,2,2,0,2,2,1,2,2,2,0,0,80,0,0,0,420,2,2,4,3,0,1,2,2,1,0101500127020320202,1,1,2,1,1,1," "," ",1,1,1,1,4,5,010150012702,10150,012702,2713,1,72.9927611483555,202302,02
0101500127020320210502,01015001270203202102,2,4,12,6,1,1,1,1,1,1,2,2,0,2,2,1,2,2,2,0,0,80,0,0,0,420,2,2,4,3,0,1,2,2,1,0101500127020320202,1,1,2,1,1,1," "," ",1,1,1,1,4,5,010150012702,10150,012702,2713,1,72.9927611483555,202302,02
0101500127020320310102,01015001270203203102,2,67,12,4,9,1,4,1,1,1,2,2,0,2,2,1,2,2,2,0,0,60,0,0,0,300,3,3,5,4,0,1,2,2,1,0101500127020320302,1,1,2,2,3,1," "," ",1,1,1,1,4,5,010150012702,10150,012702,2713,1,72.9927611483555,202302,02
0101500127020320310202,01015001270203203102,2,43,12,1,9,1,4,1,1,1,2,2,0,2,2,1,2,2,2,0,0,60,0,0,0,300,3,3,5,4,0,1,2,2,1,0101500127020320302,1,1,2,2,3,1," "," ",1,1,1,1,4,5,010150012702,10150,012702,2713,1,72.9927611483555,202302,02
0101500127020320310302,01015001270203203102,1,43,12,1,6,1,4,1,1,1,2,2,0,2,2,1,2,2,2,0,0,60,0,0,0,300,3,3,5,4,0,1,2,2,1,0101500127020320302,1,1,2,2,3,1," "," ",1,1,1,1,4,5,010150012702,10150,012702,2713,1,72.9927611483555,202302,02
0101500127020320310402,01015001270203203102,1,18,12,6,7,1,4,1,1,1,2,2,0,2,2,1,2,2,2,0,0,60,0,0,0,300,3,3,5,4,0,1,2,2,1,0101500127020320302,1,1,2,2,3,1," "," ",1,1,1,1,4,5,010150012702,10150,012702,2713,1,72.9927611483555,202302,02
0101500127020320310502,01015001270203203102,1,16,12,6,7,1,4,1,1,1,2,2,0,2,2,1,2,2,2,0,0,60,0,0,0,300,3,3,5,4,0,1,2,2,1,0101500127020320302,1,1,2,2,3,1," "," ",1,1,1,1,4,5,010150012702,10150,012702,2713,1,72.9927611483555,202302,02
0101500127020320410102,01015001270203204102,1,28,12,6,8,1,1,1,3,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,120,1,1,1,1,0,1,2,2,1,0101500127020320402,2,1,6,2,2,2," "," ",1,1,1,1,4,5,010150012702,10150,012702,2713,1,72.9927611483555,202302,02
0101500127020320510102,01015001270203205102,1,69,12,2,6,1,4,1,1,1,1,2,0,2,2,1,2,2,2,0,0,50,0,0,0,220,3,3,4,3,0,1,2,2,1,0101500127020320502,1,1,2,1,1,2," "," ",1,1,1,1,4,5,010150012702,10150,012702,2713,1,72.9927611483555,202302,02
0101500127020320610102,01015001270203206102,1,19,12,5,7,1,1,1,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,200,2,2,3,2,0,1,2,2,1,0101500127020320602,2,1,1,1,1,1," "," ",1,1,1,1,4,5,010150012702,10150,012702,2713,1,72.9927611483555,202302,02
0101500127020320610202,01015001270203206102,2,20,12,5,7,1,1,1,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,200,2,2,3,2,0,1,2,2,1,0101500127020320602,2,1,1,1,1,1," "," ",1,1,1,1,4,5,010150012702,10150,012702,2713,1,72.9927611483555,202302,02
0101500127020320610302,01015001270203206102,1,1,12,6,1,1,1,1,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,200,2,2,3,2,0,1,2,2,1,0101500127020320602,2,1,1,1,1,1," "," ",1,1,1,1,4,5,010150012702,10150,012702,2713,1,72.9927611483555,202302,02
0101500127020320710102,01015001270203207102,2,55,12,2,4,1,4,1,2,1,1,2,0,2,2,1,2,2,2,0,0,60,0,0,0,300,3,3,4,3,0,1,2,2,1,0101500127020320702,1,1,6,2,3,2," "," ",1,1,1,1,4,5,010150012702,10150,012702,2713,1,72.9927611483555,202302,02
0101500127020320710202,01015001270203207102,2,30,12,6,9,1,4,1,2,1,1,2,0,2,2,1,2,2,2,0,0,60,0,0,0,300,3,3,4,3,0,1,2,2,1,0101500127020320702,1,1,6,2,3,2," "," ",1,1,1,1,4,5,010150012702,10150,012702,2713,1,72.9927611483555,202302,02
0101500127020320710302,01015001270203207102,2,27,12,6,9,1,4,1,2,1,1,2,0,2,2,1,2,2,2,0,0,60,0,0,0,300,3,3,4,3,0,1,2,2,1,0101500127020320702,1,1,6,2,3,2," "," ",1,1,1,1,4,5,010150012702,10150,012702,2713,1,72.9927611483555,202302,02
0101500131030320110102,01015001310303201102,1,62,12,1,4,1,4,1,1,1,2,2,0,2,2,1,2,2,2,0,0,80,0,0,0,250,3,3,5,4,0,1,2,2,1,0101500131030320102,2,1,2,2,2,2," "," ",1,1,1,1,4,5,010150013103,10150,013103,2712,1,24.1095767153102,202302,02
0101500131030320110202,01015001310303201102,2,57,12,1,4,1,4,1,1,1,2,2,0,2,2,1,2,2,2,0,0,80,0,0,0,250,3,3,5,4,0,1,2,2,1,0101500131030320102,2,1,2,2,2,2," "," ",1,1,1,1,4,5,010150013103,10150,013103,2712,1,24.1095767153102,202302,02
0101500131030320110302,01015001310303201102,1,27,12,6,9,1,4,1,1,1,2,2,0,2,2,1,2,2,2,0,0,80,0,0,0,250,3,3,5,4,0,1,2,2,1,0101500131030320102,2,1,2,2,2,2," "," ",1,1,1,1,4,5,010150013103,10150,013103,2712,1,24.1095767153102,202302,02
0101500131030320210102,01015001310303202102,1,36,12,1,6,1,1,1,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,150,2,2,2,1,0,1,2,2,1,0101500131030320202,2,1,2,2,2,2," "," ",1,1,1,1,4,5,010150013103,10150,013103,2712,1,24.1095767153102,202302,02
0101500131030320210202,01015001310303202102,2,31,12,1,6,1,1,1,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,150,2,2,2,1,0,1,2,2,1,0101500131030320202,2,1,2,2,2,2," "," ",1,1,1,1,4,5,010150013103,10150,013103,2712,1,24.1095767153102,202302,02
0101500131030320310102,01015001310303203102,1,44,12,1,6,1,1,1,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,120,2,2,3,2,0,1,2,2,1,0101500131030320302,1,1,4,2,2,2," "," ",1,1,1,1,4,5,010150013103,10150,013103,2712,1,24.1095767153102,202302,02
0101500131030320310202,01015001310303203102,2,50,12,1,6,1,1,1,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,120,2,2,3,2,0,1,2,2,1,0101500131030320302,1,1,4,2,2,2," "," ",1,1,1,1,4,5,010150013103,10150,013103,2712,1,24.1095767153102,202302,02
0101500131030320310302,01015001310303203102,1,12,12,6,5,1,1,1,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,120,2,2,3,2,0,1,2,2,1,0101500131030320302,1,1,4,2,2,2," "," ",1,1,1,1,4,5,010150013103,10150,013103,2712,1,24.1095767153102,202302,02
0101500131030320410102,01015001310303204102,2,86,12,4,1,1,4,1,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,300,3,3,6,5,0,1,2,2,1,0101500131030320402,2,1,2,2,2,2," "," ",1,1,1,1,4,5,010150013103,10150,013103,2712,1,24.1095767153102,202302,02
0101500131030320410202,01015001310303204102,2,57,12,1,6,1,4,1,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,300,3,3,6,5,0,1,2,2,1,0101500131030320402,2,1,2,2,2,2," "," ",1,1,1,1,4,5,010150013103,10150,013103,2712,1,24.1095767153102,202302,02
0101500131030320410302,01015001310303204102,2,42,12,6,6,1,4,1,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,300,3,3,6,5,0,1,2,2,1,0101500131030320402,2,1,2,2,2,2," "," ",1,1,1,1,4,5,010150013103,10150,013103,2712,1,24.1095767153102,202302,02
0101500131030320410402,01015001310303204102,1,59,12,1,6,1,4,1,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,300,3,3,6,5,0,1,2,2,1,0101500131030320402,2,1,2,2,2,2," "," ",1,1,1,1,4,5,010150013103,10150,013103,2712,1,24.1095767153102,202302,02
0101500131030320410502,01015001310303204102,2,25,12,6,9,1,4,1,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,300,3,3,6,5,0,1,2,2,1,0101500131030320402,2,1,2,2,2,2," "," ",1,1,1,1,4,5,010150013103,10150,013103,2712,1,24.1095767153102,202302,02
0101500131030320410602,01015001310303204102,2,18,12,6,7,1,4,1,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,300,3,3,6,5,0,1,2,2,1,0101500131030320402,2,1,2,2,2,2," "," ",1,1,1,1,4,5,010150013103,10150,013103,2712,1,24.1095767153102,202302,02
0101500131030320410702,01015001310303204102,1,13,12,6,5,1,4,1,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,300,3,3,6,5,0,1,2,2,1,0101500131030320402,2,1,2,2,2,2," "," ",1,1,1,1,4,5,010150013103,10150,013103,2712,1,24.1095767153102,202302,02
0101500131030320510102,01015001310303205102,1,64,12,1,6,1,4,1,1,1,1,2,0,2,2,1,2,2,2,0,0,50,0,0,0,300,3,3,4,3,0,1,2,2,1,0101500131030320502,1,1,4,2,2,2," "," ",1,1,1,1,4,5,010150013103,10150,013103,2712,1,24.1095767153102,202302,02
0101500131030320510202,01015001310303205102,2,59,12,1,6,1,4,1,1,1,1,2,0,2,2,1,2,2,2,0,0,50,0,0,0,300,3,3,4,3,0,1,2,2,1,0101500131030320502,1,1,4,2,2,2," "," ",1,1,1,1,4,5,010150013103,10150,013103,2712,1,24.1095767153102,202302,02
0101500131030320610102,01015001310303206102,2,58,12,6,6,1,4,1,1,2,0,1,1,2,2,1,2,2,2,0,0,15,0,0,0,200,3,3,5,4,0,1,2,2,1,0101500131030320602,2,1,2,1,2,2," "," ",1,1,1,1,4,5,010150013103,10150,013103,2712,1,24.1095767153102,202302,02
0101500131030320610202,01015001310303206102,1,35,12,6,10,1,4,1,1,2,0,1,1,2,2,1,2,2,2,0,0,15,0,0,0,200,3,3,5,4,0,1,2,2,1,0101500131030320602,2,1,2,1,2,2," "," ",1,1,1,1,4,5,010150013103,10150,013103,2712,1,24.1095767153102,202302,02
0101500131030320610302,01015001310303206102,1,23,12,6,9,1,4,1,1,2,0,1,1,2,2,1,2,2,2,0,0,15,0,0,0,200,3,3,5,4,0,1,2,2,1,0101500131030320602,2,1,2,1,2,2," "," ",1,1,1,1,4,5,010150013103,10150,013103,2712,1,24.1095767153102,202302,02
0101500131030320710102,01015001310303207102,1,75,12,1,6,1,1,1,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,200,2,2,4,3,0,1,2,2,1,0101500131030320702,1,1,2,2,2,2," "," ",1,1,1,1,4,5,010150013103,10150,013103,2712,1,24.1095767153102,202302,02
0101500131030320710202,01015001310303207102,2,71,12,1,4,1,1,1,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,200,2,2,4,3,0,1,2,2,1,0101500131030320702,1,1,2,2,2,2," "," ",1,1,1,1,4,5,010150013103,10150,013103,2712,1,24.1095767153102,202302,02
0101500133020320210102,01015001330203202102,1,38,12,1,9,1,4,1,1,1,1,2,0,2,2,1,2,2,2,0,0,60,0,0,0,500,3,3,6,5,0,1,2,2,1,0101500133020320202,1,1,2,2,2,2," "," ",1,1,1,1,4,5,010150013302,10150,013302,2712,1,37.4682664098924,202302,02
0101500133020320210202,01015001330203202102,2,36,12,1,10,1,4,1,1,1,1,2,0,2,2,1,2,2,2,0,0,60,0,0,0,500,3,3,6,5,0,1,2,2,1,0101500133020320202,1,1,2,2,2,2," "," ",1,1,1,1,4,5,010150013302,10150,013302,2712,1,37.4682664098924,202302,02
0101500133020320210302,01015001330203202102,1,17,12,6,7,1,4,1,1,1,1,2,0,2,2,1,2,2,2,0,0,60,0,0,0,500,3,3,6,5,0,1,2,2,1,0101500133020320202,1,1,2,2,2,2," "," ",1,1,1,1,4,5,010150013302,10150,013302,2712,1,37.4682664098924,202302,02
0101500133020320210402,01015001330203202102,1,5,12,6,1,1,4,1,1,1,1,2,0,2,2,1,2,2,2,0,0,60,0,0,0,500,3,3,6,5,0,1,2,2,1,0101500133020320202,1,1,2,2,2,2," "," ",1,1,1,1,4,5,010150013302,10150,013302,2712,1,37.4682664098924,202302,02
0101500133020320410102,01015001330203204102,1,53,12,6,4,1,4,1,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,250,3,3,5,4,0,1,2,2,1,0101500133020320402,1,1,2,2,2,1," "," ",1,1,1,1,4,5,010150013302,10150,013302,2712,1,37.4682664098924,202302,02
0101500133020320410202,01015001330203204102,1,55,12,6,6,1,4,1,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,250,3,3,5,4,0,1,2,2,1,0101500133020320402,1,1,2,2,2,1," "," ",1,1,1,1,4,5,010150013302,10150,013302,2712,1,37.4682664098924,202302,02
0101500133020320510102,01015001330203205102,1,32,12,5,9,1,1,1,2,1,1,2,0,2,2,1,2,2,2,0,0,100,0,0,0,250,2,2,3,2,0,1,2,2,1,0101500133020320502,2,1,1,2,2,2," "," ",1,1,1,1,4,5,010150013302,10150,013302,2712,1,37.4682664098924,202302,02
0101500133020320510202,01015001330203205102,2,29,12,5,9,1,1,1,2,1,1,2,0,2,2,1,2,2,2,0,0,100,0,0,0,250,2,2,3,2,0,1,2,2,1,0101500133020320502,2,1,1,2,2,2," "," ",1,1,1,1,4,5,010150013302,10150,013302,2712,1,37.4682664098924,202302,02
0101500133020320510302,01015001330203205102,1,3,12,6,1,1,1,1,2,1,1,2,0,2,2,1,2,2,2,0,0,100,0,0,0,250,2,2,3,2,0,1,2,2,1,0101500133020320502,2,1,1,2,2,2," "," ",1,1,1,1,4,5,010150013302,10150,013302,2712,1,37.4682664098924,202302,02
0101500133020320610102,01015001330203206102,2,53,1,6,4,1,1,1,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,190,2,2,3,2,0,1,2,2,1,0101500133020320602,2,1,1,1,2,2," "," ",1,1,1,1,4,5,010150013302,10150,013302,2712,1,37.4682664098924,202302,02
0101500133020320610202,01015001330203206102,1,21,12,6,9,1,1,1,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,190,2,2,3,2,0,1,2,2,1,0101500133020320602,2,1,1,1,2,2," "," ",1,1,1,1,4,5,010150013302,10150,013302,2712,1,37.4682664098924,202302,02
0101500133020320710102,01015001330203207102,1,56,12,1,6,1,4,1,1,1,1,2,0,2,2,1,2,2,2,0,0,30,0,0,0,250,3,3,5,4,0,1,2,2,1,0101500133020320702,1,1,2,2,2,2," "," ",1,1,1,1,4,5,010150013302,10150,013302,2712,1,37.4682664098924,202302,02
0101500133020320710202,01015001330203207102,2,52,12,1,6,1,4,1,1,1,1,2,0,2,2,1,2,2,2,0,0,30,0,0,0,250,3,3,5,4,0,1,2,2,1,0101500133020320702,1,1,2,2,2,2," "," ",1,1,1,1,4,5,010150013302,10150,013302,2712,1,37.4682664098924,202302,02
0101500133020320810102,01015001330203208102,1,37,12,1,9,1,1,1,1,1,1,2,0,2,2,1,2,2,2,0,0,80,0,0,0,300,2,2,4,3,0,1,2,2,1,0101500133020320802,1,1,2,2,3,1," "," ",1,1,1,1,4,5,010150013302,10150,013302,2712,1,37.4682664098924,202302,02
0101500133020320810202,01015001330203208102,2,37,12,1,9,1,1,1,1,1,1,2,0,2,2,1,2,2,2,0,0,80,0,0,0,300,2,2,4,3,0,1,2,2,1,0101500133020320802,1,1,2,2,3,1," "," ",1,1,1,1,4,5,010150013302,10150,013302,2712,1,37.4682664098924,202302,02
0101500133020320810302,01015001330203208102,1,11,12,6,5,1,1,1,1,1,1,2,0,2,2,1,2,2,2,0,0,80,0,0,0,300,2,2,4,3,0,1,2,2,1,0101500133020320802,1,1,2,2,3,1," "," ",1,1,1,1,4,5,010150013302,10150,013302,2712,1,37.4682664098924,202302,02
0101500133020320810402,01015001330203208102,1,4,12,6,1,1,1,1,1,1,1,2,0,2,2,1,2,2,2,0,0,80,0,0,0,300,2,2,4,3,0,1,2,2,1,0101500133020320802,1,1,2,2,3,1," "," ",1,1,1,1,4,5,010150013302,10150,013302,2712,1,37.4682664098924,202302,02
0101500133020320910102,01015001330203209102,1,35,12,1,6,1,1,1,2,2,0,1,1,2,2,1,2,2,2,0,0,20,0,0,0,220,2,2,3,2,0,1,2,2,1,0101500133020320902,1,1,2,1,2,1," "," ",1,1,1,1,4,5,010150013302,10150,013302,2712,1,37.4682664098924,202302,02
0101500133020320910202,01015001330203209102,2,34,12,1,6,1,1,1,2,2,0,1,1,2,2,1,2,2,2,0,0,20,0,0,0,220,2,2,3,2,0,1,2,2,1,0101500133020320902,1,1,2,1,2,1," "," ",1,1,1,1,4,5,010150013302,10150,013302,2712,1,37.4682664098924,202302,02
0101500133020320910302,01015001330203209102,1,18,12,6,7,1,1,1,2,2,0,1,1,2,2,1,2,2,2,0,0,20,0,0,0,220,2,2,3,2,0,1,2,2,1,0101500133020320902,1,1,2,1,2,1," "," ",1,1,1,1,4,5,010150013302,10150,013302,2712,1,37.4682664098924,202302,02
0101500133020320910402,01015001330203209102,1,8,12,6,5,1,1,1,2,2,0,1,1,2,2,1,2,2,2,0,0,20,0,0,0,220,2,2,3,2,0,1,2,2,1,0101500133020320902,1,1,2,1,2,1," "," ",1,1,1,1,4,5,010150013302,10150,013302,2712,1,37.4682664098924,202302,02
0101500133020320910502,01015001330203209102,1,3,12,6,1,1,1,1,2,2,0,1,1,2,2,1,2,2,2,0,0,20,0,0,0,220,2,2,3,2,0,1,2,2,1,0101500133020320902,1,1,2,1,2,1," "," ",1,1,1,1,4,5,010150013302,10150,013302,2712,1,37.4682664098924,202302,02
0101500137010420210103,01015001370104202103,2,43,12,3,4,1,1,1,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,50,2,2,3,2,0,1,2,2,1,0101500137010420203,1,1,4,3,2,2," "," ",1,1,1,1,4,5,010150013701,10150,013701,2712,1,38.487552624253,202303,03
0101500137010420210203,01015001370104202103,1,16,12,6,7,1,1,1,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,50,2,2,3,2,0,1,2,2,1,0101500137010420203,1,1,4,3,2,2," "," ",1,1,1,1,4,5,010150013701,10150,013701,2712,1,38.487552624253,202303,03
